Txn Date,Value Date,Narration,Chq/Ref No,Withdrawal Amt.,Deposit Amt.,Closing Balance
16/11/25,16/11/25,UPI/SWIGGYUPI/229706/PAY,demo:family:733,493.81,,"158,999.28"
18/11/25,18/11/25,POS 9207XXXX1102 UBER INDIA SYSTEMS DELHI,demo:family:294,183.52,,"158,815.76"
19/11/25,19/11/25,ATM WDL PUNE 734494,demo:family:341,"10,000.00",,"148,815.76"
19/11/25,19/11/25,UPI/AMAZONPAY/707097/PAYMENT,demo:family:708,823.47,,"147,992.29"
19/11/25,19/11/25,ACH-D- BHARTI AIRTEL LIMITED,demo:family:90,999.00,,"146,993.29"
20/11/25,20/11/25,POS 9207XXXX1102 SWIGGY BUNDL TECH MUMBAI,demo:family:553,569.45,,"146,423.84"
21/11/25,21/11/25,UPI/SWIGGY/823035/PAYMENT,demo:family:266,288.74,,"146,135.10"
21/11/25,21/11/25,POS 9207XXXX1102 ZOMATO LTD PUNE,demo:family:400,341.23,,"145,793.87"
21/11/25,21/11/25,UPI/SWIGGYUPI/504652/PAY,demo:family:448,286.15,,"145,507.72"
21/11/25,21/11/25,UPI/UBERINDIA/974069/PAYMENT,demo:family:704,600.00,,"144,907.72"
22/11/25,22/11/25,CC PAYMENT AUTOPAY AXIS 5058,demo:family:234,"45,652.37",,"99,255.35"
23/11/25,23/11/25,UPI/IRCTCUPI/983034/PAYMENT,demo:family:629,908.96,,"98,346.39"
25/11/25,25/11/25,UPI/MEGHA4262@YBL/134377/PAYMENT,demo:family:605,"2,000.00",,"96,346.39"
26/11/25,26/11/25,POS 9207XXXX1102 HP PETRO PUMP CHENNAI,demo:family:274,940.00,,"95,406.39"
26/11/25,26/11/25,ACH-D- SONY PICTURES NETWORKS INDIA,demo:family:34,299.00,,"95,107.39"
26/11/25,26/11/25,UPI/PRIYA2186@OKAXIS/224994/PAYMENT,demo:family:578,400.00,,"94,707.39"
27/11/25,27/11/25,POS 9207XXXX1102 INDIAN OIL GURGAON,demo:family:622,"1,110.00",,"93,597.39"
28/11/25,28/11/25,UPI/SWIGGYUPI/456586/PAY,demo:family:344,387.58,,"93,209.81"
28/11/25,28/11/25,POS 9207XXXX1102 AMAZON.IN MUMBAI,demo:family:727,788.09,,"92,421.72"
29/11/25,29/11/25,UPI/SWIGGY/463193/PAYMENT,demo:family:297,467.85,,"91,953.87"
29/11/25,29/11/25,UPI/SWIGGYUPI/746604/PAY,demo:family:702,294.53,,"91,659.34"
30/11/25,30/11/25,ACH-D- BUNDL TECHNOLOGIES PVT LTD,demo:family:126,99.00,,"91,560.34"
30/11/25,30/11/25,POS 9207XXXX1102 UBER INDIA SYSTEMS DELHI,demo:family:424,390.54,,"91,169.80"
02/12/25,02/12/25,IMPS-P2A-254937-VIJAY MEHTA RENT,demo:family:145,"32,000.00",,"59,169.80"
02/12/25,02/12/25,NEFT-ACTFIBER-7444-RTGS,demo:family:73,"1,573.47",,"57,596.33"
02/12/25,02/12/25,POS 9207XXXX1102 UBER INDIA SYSTEMS DELHI,demo:family:797,282.98,,"57,313.35"
03/12/25,03/12/25,NEFT-GLOBEX CONSULTING-6920-SALARY,demo:family:163,,"185,000.00","242,313.35"
03/12/25,03/12/25,UPI/ARJUN8609@OKHDFCBANK/258043/PAYMENT,demo:family:581,500.00,,"241,813.35"
05/12/25,05/12/25,EMI SBI HOME LOAN 566067,demo:family:181,"42,000.00",,"199,813.35"
05/12/25,05/12/25,IMPS-P2A-950214-ROHIT SHARMA,demo:family:680,"1,150.00",,"198,663.35"
06/12/25,06/12/25,POS 9207XXXX7788 ZEE5.COM MUMBAI,demo:family:53,199.00,,"198,464.35"
06/12/25,06/12/25,UPI/ZOMATO/448914/PAYMENT,demo:family:582,476.16,,"197,988.19"
08/12/25,08/12/25,NACH-SIP KUVERA-1597-MF,demo:family:217,"15,000.00",,"182,988.19"
08/12/25,08/12/25,POS 9207XXXX1102 SWIGGY BUNDL TECH DELHI,demo:family:327,220.20,,"182,767.99"
09/12/25,09/12/25,POS 9207XXXX7788 NETFLIX.COM MUMBAI,demo:family:11,799.00,,"181,968.99"
09/12/25,09/12/25,ATM CASH 345970 CHENNAI,demo:family:423,"1,000.00",,"180,968.99"
10/12/25,10/12/25,IMPS-P2A-957774-ROHIT SHARMA,demo:family:569,800.00,,"180,168.99"
13/12/25,13/12/25,POS 9207XXXX7788 CULT.FIT BENGALURU,demo:family:109,"2,499.00",,"177,669.99"
13/12/25,13/12/25,UPI/TATAPOWERDL/893065/PAYMENT,demo:family:253,"2,719.26",,"174,950.73"
13/12/25,13/12/25,POS 9207XXXX1102 HP PETRO PUMP CHENNAI,demo:family:321,"1,600.00",,"173,350.73"
13/12/25,13/12/25,POS 9207XXXX1102 IRCTC NEW DELHI,demo:family:472,"2,500.00",,"170,850.73"
13/12/25,13/12/25,POS 9207XXXX1102 UBER INDIA SYSTEMS CHENNAI,demo:family:560,217.50,,"170,633.23"
13/12/25,13/12/25,UPI/SWIGGYUPI/402223/PAY,demo:family:591,623.65,,"170,009.58"
15/12/25,15/12/25,NEFT-AMAZONSELLER-3018-RTGS,demo:family:739,"1,338.45",,"168,671.13"
16/12/25,16/12/25,NACH-ICICI BANK LOAN-1904,demo:family:199,"18,500.00",,"150,171.13"
17/12/25,17/12/25,UPI/IRCTCUPI/407187/PAYMENT,demo:family:486,"1,408.62",,"148,762.51"
17/12/25,17/12/25,POS 9207XXXX7788 AIRTEL.IN GURGAON,demo:family:91,999.00,,"147,763.51"
19/12/25,19/12/25,UPI/AMAZONPAY/485942/PAYMENT,demo:family:328,"2,005.24",,"145,758.27"
20/12/25,20/12/25,POS 9207XXXX1102 IRCTC NEW DELHI,demo:family:533,"1,093.04",,"144,665.23"
21/12/25,21/12/25,POS 9207XXXX1102 ZOMATO LTD MUMBAI,demo:family:502,750.00,,"143,915.23"
21/12/25,21/12/25,POS 9207XXXX1102 AMAZON.IN PUNE,demo:family:588,"2,968.58",,"140,946.65"
22/12/25,22/12/25,AUTOPAY CARD PAYMENT 104934,demo:family:235,"27,777.57",,"113,169.08"
22/12/25,22/12/25,POS 9207XXXX1102 IRCTC NEW DELHI,demo:family:594,531.12,,"112,637.96"
22/12/25,22/12/25,UPI/SWIGGYUPI/941746/PAY,demo:family:788,598.44,,"112,039.52"
24/12/25,24/12/25,POS 9207XXXX7788 SONYLIV.COM MUMBAI,demo:family:35,299.00,,"111,740.52"
25/12/25,25/12/25,UPI/PRIYA8881@OKAXIS/646032/PAYMENT,demo:family:346,"1,450.00",,"110,290.52"
25/12/25,25/12/25,ATM WDL GURGAON 344185,demo:family:715,"4,500.00",,"105,790.52"
27/12/25,27/12/25,UPI/ZOMATO/977639/PAYMENT,demo:family:260,389.68,,"105,400.84"
28/12/25,28/12/25,POS 9207XXXX7788 SWIGGY ONE BENGALURU,demo:family:127,99.00,,"105,301.84"
28/12/25,28/12/25,UPI/BHARATPETRO/806257/PAYMENT,demo:family:623,820.00,,"104,481.84"
30/12/25,30/12/25,POS 9207XXXX1102 AMAZON.IN HYDERABAD,demo:family:366,"1,034.39",,"103,447.45"
31/12/25,31/12/25,UPI/SWIGGYUPI/877712/PAY,demo:family:729,250.30,,"103,197.15"
02/01/26,02/01/26,NEFT-VIJAY MEHTA-8473-RENT,demo:family:146,"32,000.00",,"71,197.15"
02/01/26,02/01/26,SALARY GLOBEX CONSULTING PVT LTD 949781,demo:family:164,,"185,000.00","256,197.15"
02/01/26,02/01/26,UPI/UBERINDIA/614545/PAYMENT,demo:family:609,369.18,,"255,827.97"
03/01/26,03/01/26,UPI/ACTFIBERNET/916001/PAYMENT,demo:family:74,"1,573.47",,"254,254.50"
05/01/26,05/01/26,ACH-D- SBILOAN HOME EMI 620535,demo:family:182,"42,000.00",,"212,254.50"
06/01/26,06/01/26,UPI/AMAZONPAY/970849/PAYMENT,demo:family:317,"1,282.33",,"210,972.17"
06/01/26,06/01/26,UPI/ZEE5SUB/551478/PAYMENT,demo:family:54,199.00,,"210,773.17"
06/01/26,06/01/26,POS 9207XXXX1102 UBER INDIA SYSTEMS GURGAON,demo:family:673,155.46,,"210,617.71"
07/01/26,07/01/26,UPI/SWIGGYUPI/914125/PAY,demo:family:542,291.73,,"210,325.98"
08/01/26,08/01/26,UPI/NETFLIX BILLDESK/915029/PAYMENT,demo:family:12,799.00,,"209,526.98"
08/01/26,08/01/26,ACH-D- KUVERA AXIS BLUECHIP SIP,demo:family:218,"15,000.00",,"194,526.98"
08/01/26,08/01/26,UPI/PRIYA7569@OKAXIS/902109/PAYMENT,demo:family:364,"2,000.00",,"192,526.98"
09/01/26,09/01/26,IMPS-P2A-835556-ROHIT SHARMA,demo:family:412,450.00,,"192,076.98"
11/01/26,11/01/26,UPI/CULTFIT/803820/PAYMENT,demo:family:110,"2,799.00",,"189,277.98"
11/01/26,11/01/26,UPI/ARJUN1361@OKHDFCBANK/508501/PAYMENT,demo:family:574,"2,000.00",,"187,277.98"
11/01/26,11/01/26,UPI/ARJUN8256@OKHDFCBANK/149196/PAYMENT,demo:family:593,300.00,,"186,977.98"
11/01/26,11/01/26,UPI/SWIGGY/258335/PAYMENT,demo:family:687,274.31,,"186,703.67"
12/01/26,12/01/26,UPI/BHARATPETRO/148147/PAYMENT,demo:family:350,"1,810.00",,"184,893.67"
12/01/26,12/01/26,UPI/ARJUN5443@OKHDFCBANK/759923/PAYMENT,demo:family:638,500.00,,"184,393.67"
12/01/26,12/01/26,UPI/UBERINDIA/989315/PAYMENT,demo:family:740,259.64,,"184,134.03"
13/01/26,13/01/26,TATA POWER BILL 556970,demo:family:254,"3,462.44",,"180,671.59"
13/01/26,13/01/26,POS 9207XXXX1102 AMAZON.IN BENGALURU,demo:family:332,704.51,,"179,967.08"
13/01/26,13/01/26,UPI/UBERINDIA/818800/PAYMENT,demo:family:363,485.51,,"179,481.57"
15/01/26,15/01/26,ACH-D- AMAZON PRIME INDIA,demo:family:61,"1,499.00",,"177,982.57"
15/01/26,15/01/26,UPI/UBERINDIA/897698/PAYMENT,demo:family:795,172.26,,"177,810.31"
16/01/26,16/01/26,ACH-D- ICICILOAN CAR EMI 292249,demo:family:200,"18,500.00",,"159,310.31"
16/01/26,16/01/26,ACH-D- JIOHOTSTAR DIGITAL,demo:family:22,299.00,,"159,011.31"
16/01/26,16/01/26,POS 9207XXXX1102 ZOMATO LTD BENGALURU,demo:family:265,575.77,,"158,435.54"
16/01/26,16/01/26,UPI/UBERINDIA/114166/PAYMENT,demo:family:269,267.31,,"158,168.23"
16/01/26,16/01/26,UPI/ARJUN2013@OKHDFCBANK/582502/PAYMENT,demo:family:282,"2,000.00",,"156,168.23"
16/01/26,16/01/26,UPI/SWIGGY/506621/PAYMENT,demo:family:371,700.00,,"155,468.23"
16/01/26,16/01/26,UPI/IRCTCUPI/398165/PAYMENT,demo:family:522,"1,766.45",,"153,701.78"
16/01/26,16/01/26,UPI/SWIGGY/614729/PAYMENT,demo:family:717,700.00,,"153,001.78"
16/01/26,16/01/26,UPI/AIRTELPOSTPAID/575931/PAYMENT,demo:family:92,999.00,,"152,002.78"
17/01/26,17/01/26,POS 9207XXXX1102 IRCTC NEW DELHI,demo:family:446,722.49,,"151,280.29"
17/01/26,17/01/26,UPI/UBERINDIA/310629/PAYMENT,demo:family:518,273.40,,"151,006.89"
18/01/26,18/01/26,POS 9207XXXX1102 SWIGGY BUNDL TECH HYDERABAD,demo:family:722,360.75,,"150,646.14"
19/01/26,19/01/26,UPI/ARJUN4173@OKHDFCBANK/778190/PAYMENT,demo:family:402,"2,000.00",,"148,646.14"
19/01/26,19/01/26,UPI/MEGHA2855@YBL/940220/PAYMENT,demo:family:765,350.00,,"148,296.14"
20/01/26,20/01/26,UPI/SWIGGYUPI/672706/PAY,demo:family:585,165.22,,"148,130.92"
22/01/26,22/01/26,CC PAYMENT AUTOPAY AXIS 9585,demo:family:236,"64,567.57",,"83,563.35"
22/01/26,22/01/26,UPI/SONYLIVSUB/772942/PAYMENT,demo:family:36,299.00,,"83,264.35"
25/01/26,25/01/26,UPI/SWIGGYUPI/309091/PAY,demo:family:792,242.04,,"83,022.31"
26/01/26,26/01/26,ATM WDL DELHI 553026,demo:family:385,"3,000.00",,"80,022.31"
27/01/26,27/01/26,UPI/SWIGGYONE/255544/PAYMENT,demo:family:128,99.00,,"79,923.31"
27/01/26,27/01/26,UPI/UBERINDIA/518558/PAYMENT,demo:family:643,267.31,,"79,656.00"
28/01/26,28/01/26,UPI/ZOMATO/190737/PAYMENT,demo:family:342,736.16,,"78,919.84"
28/01/26,28/01/26,UPI/SWIGGY/403303/PAYMENT,demo:family:583,700.00,,"78,219.84"
29/01/26,29/01/26,POS 9207XXXX1102 UBER INDIA SYSTEMS CHENNAI,demo:family:589,574.72,,"77,645.12"
29/01/26,29/01/26,IMPS-P2A-141181-ROHIT SHARMA,demo:family:651,"2,000.00",,"75,645.12"
29/01/26,29/01/26,UPI/PRIYA5093@OKAXIS/104765/PAYMENT,demo:family:690,350.00,,"75,295.12"
30/01/26,30/01/26,UPI/SWIGGY/861015/PAYMENT,demo:family:331,260.85,,"75,034.27"
01/02/26,01/02/26,NEFT-GLOBEX CONSULTING-2468-SALARY,demo:family:165,,"185,000.00","260,034.27"
01/02/26,01/02/26,POS 9207XXXX1102 INDIAN OIL MUMBAI,demo:family:482,"2,610.00",,"257,424.27"
01/02/26,01/02/26,UPI/ZOMATO/968142/PAYMENT,demo:family:535,228.94,,"257,195.33"
01/02/26,01/02/26,POS 9207XXXX1102 ZOMATO LTD GURGAON,demo:family:710,312.91,,"256,882.42"
02/02/26,02/02/26,IMPS-P2A-216055-ROHIT SHARMA,demo:family:279,"2,000.00",,"254,882.42"
02/02/26,02/02/26,UPI/MEGHA8388@YBL/895708/PAYMENT,demo:family:378,400.00,,"254,482.42"
02/02/26,02/02/26,UPI/UBERINDIA/313650/PAYMENT,demo:family:764,435.61,,"254,046.81"
03/02/26,03/02/26,NEFT-AMAZONSELLER-3846-RTGS,demo:family:768,678.25,,"253,368.56"
04/02/26,04/02/26,IMPS-P2A-445786-VIJAY MEHTA RENT,demo:family:147,"32,000.00",,"221,368.56"
04/02/26,04/02/26,ACH-D- ATRIA CONVERGENCE TECHNOLOGIES,demo:family:75,"1,573.47",,"219,795.09"
05/02/26,05/02/26,EMI SBI HOME LOAN 381627,demo:family:183,"42,000.00",,"177,795.09"
05/02/26,05/02/26,ACH-D- ZEE ENTERTAINMENT ENTERPRISES,demo:family:55,199.00,,"177,596.09"
06/02/26,06/02/26,POS 9207XXXX1102 ZOMATO LTD BENGALURU,demo:family:539,226.57,,"177,369.52"
08/02/26,08/02/26,ACH-D- NETFLIX ENTERTAINMENT SERVICES,demo:family:13,799.00,,"176,570.52"
08/02/26,08/02/26,NACH-SIP KUVERA-1706-MF,demo:family:219,"15,000.00",,"161,570.52"
08/02/26,08/02/26,POS 9207XXXX1102 UBER INDIA SYSTEMS CHENNAI,demo:family:567,195.21,,"161,375.31"
08/02/26,08/02/26,UPI/AMAZONPAY/873898/PAYMENT,demo:family:780,"2,850.49",,"158,524.82"
09/02/26,09/02/26,POS 9207XXXX1102 UBER INDIA SYSTEMS PUNE,demo:family:603,389.83,,"158,134.99"
09/02/26,09/02/26,POS 9207XXXX1102 UBER INDIA SYSTEMS CHENNAI,demo:family:675,182.44,,"157,952.55"
11/02/26,11/02/26,ACH-D- CUREFIT HEALTHCARE PVT LTD,demo:family:111,"2,799.00",,"155,153.55"
11/02/26,11/02/26,UPI/UBERINDIA/824170/PAYMENT,demo:family:326,169.14,,"154,984.41"
12/02/26,12/02/26,UPI/MEGHA3072@YBL/186752/PAYMENT,demo:family:587,850.00,,"154,134.41"
13/02/26,13/02/26,UPI/UBERINDIA/905668/PAYMENT,demo:family:782,114.65,,"154,019.76"
14/02/26,14/02/26,UPI/TATAPOWERDL/205443/PAYMENT,demo:family:255,"2,159.87",,"151,859.89"
14/02/26,14/02/26,UPI/PRIYA7700@OKAXIS/368958/PAYMENT,demo:family:451,750.00,,"151,109.89"
15/02/26,15/02/26,NACH-ICICI BANK LOAN-8865,demo:family:201,"18,500.00",,"132,609.89"
16/02/26,16/02/26,UPI/SWIGGYUPI/625876/PAY,demo:family:334,700.00,,"131,909.89"
16/02/26,16/02/26,UPI/ARJUN6015@OKHDFCBANK/762619/PAYMENT,demo:family:345,400.00,,"131,509.89"
17/02/26,17/02/26,POS 9207XXXX1102 UBER INDIA SYSTEMS HYDERABAD,demo:family:616,224.01,,"131,285.88"
18/02/26,18/02/26,POS 9207XXXX1102 ZOMATO LTD BENGALURU,demo:family:426,254.73,,"131,031.15"
18/02/26,18/02/26,ACH-D- BHARTI AIRTEL LIMITED,demo:family:93,999.00,,"130,032.15"
19/02/26,19/02/26,UPI/SWIGGYUPI/795610/PAY,demo:family:697,468.04,,"129,564.11"
20/02/26,20/02/26,NEFT-AMAZONSELLER-1527-RTGS,demo:family:489,"4,500.00",,"125,064.11"
22/02/26,22/02/26,AUTOPAY CARD PAYMENT 755946,demo:family:237,"35,045.61",,"90,018.50"
23/02/26,23/02/26,POS 9207XXXX1102 AMAZON.IN GURGAON,demo:family:299,"2,350.90",,"87,667.60"
25/02/26,25/02/26,ACH-D- SONY PICTURES NETWORKS INDIA,demo:family:37,299.00,,"87,368.60"
26/02/26,26/02/26,UPI/SWIGGYUPI/113330/PAY,demo:family:511,573.45,,"86,795.15"
27/02/26,27/02/26,UPI/SWIGGYUPI/376022/PAY,demo:family:700,202.76,,"86,592.39"
28/02/26,28/02/26,ACH-D- BUNDL TECHNOLOGIES PVT LTD,demo:family:129,99.00,,"86,493.39"
28/02/26,28/02/26,UPI/UBERINDIA/837544/PAYMENT,demo:family:320,347.56,,"86,145.83"
01/03/26,01/03/26,SALARY GLOBEX CONSULTING PVT LTD 494334,demo:family:166,,"185,000.00","271,145.83"
01/03/26,01/03/26,IMPS-P2A-948566-ROHIT SHARMA,demo:family:300,"1,050.00",,"270,095.83"
01/03/26,01/03/26,POS 9207XXXX1102 UBER INDIA SYSTEMS DELHI,demo:family:470,416.55,,"269,679.28"
02/03/26,02/03/26,NEFT-VIJAY MEHTA-5632-RENT,demo:family:148,"32,000.00",,"237,679.28"
03/03/26,03/03/26,ACH-D- SBILOAN HOME EMI 643608,demo:family:184,"42,000.00",,"195,679.28"
04/03/26,04/03/26,NEFT-ACTFIBER-5500-RTGS,demo:family:76,"1,699.35",,"193,979.93"
05/03/26,05/03/26,POS 9207XXXX1102 SWIGGY BUNDL TECH PUNE,demo:family:657,700.00,,"193,279.93"
06/03/26,06/03/26,POS 9207XXXX7788 ZEE5.COM MUMBAI,demo:family:56,199.00,,"193,080.93"
07/03/26,07/03/26,POS 9207XXXX1102 AMAZON.IN CHENNAI,demo:family:365,930.87,,"192,150.06"
08/03/26,08/03/26,ACH-D- KUVERA AXIS BLUECHIP SIP,demo:family:220,"15,000.00",,"177,150.06"
08/03/26,08/03/26,UPI/MEGHA3131@YBL/336987/PAYMENT,demo:family:484,750.00,,"176,400.06"
09/03/26,09/03/26,POS 9207XXXX7788 CULT.FIT BENGALURU,demo:family:112,"2,799.00",,"173,601.06"
09/03/26,09/03/26,NEFT-NETFLIXENT-8024-RTGS,demo:family:14,799.00,,"172,802.06"
09/03/26,09/03/26,POS 9207XXXX1102 HP PETRO PUMP HYDERABAD,demo:family:534,"1,120.00",,"171,682.06"
10/03/26,10/03/26,POS 9207XXXX1102 INDIAN OIL MUMBAI,demo:family:449,990.00,,"170,692.06"
12/03/26,12/03/26,IMPS-P2A-497029-ROHIT SHARMA,demo:family:425,"1,550.00",,"169,142.06"
13/03/26,13/03/26,TATA POWER BILL 181281,demo:family:256,"3,399.42",,"165,742.64"
14/03/26,14/03/26,ACH-D- ICICILOAN CAR EMI 962031,demo:family:202,"18,500.00",,"147,242.64"
14/03/26,14/03/26,POS 9207XXXX1102 AMAZON.IN BENGALURU,demo:family:787,"4,500.00",,"142,742.64"
16/03/26,16/03/26,UPI/ARJUN8839@OKHDFCBANK/420261/PAYMENT,demo:family:505,550.00,,"142,192.64"
16/03/26,16/03/26,UPI/ZOMATO/978738/PAYMENT,demo:family:586,259.49,,"141,933.15"
16/03/26,16/03/26,POS 9207XXXX7788 AIRTEL.IN GURGAON,demo:family:94,999.00,,"140,934.15"
17/03/26,17/03/26,POS 9207XXXX1102 UBER INDIA SYSTEMS MUMBAI,demo:family:411,230.40,,"140,703.75"
17/03/26,17/03/26,UPI/UBERINDIA/130482/PAYMENT,demo:family:504,265.84,,"140,437.91"
17/03/26,17/03/26,UPI/SWIGGYUPI/215631/PAY,demo:family:755,275.00,,"140,162.91"
18/03/26,18/03/26,NEFT-AMAZONSELLER-6397-RTGS,demo:family:456,346.68,,"139,816.23"
20/03/26,20/03/26,POS 9207XXXX1102 ZOMATO LTD HYDERABAD,demo:family:353,655.20,,"139,161.03"
22/03/26,22/03/26,CC PAYMENT AUTOPAY AXIS 5024,demo:family:238,"59,278.82",,"79,882.21"
22/03/26,22/03/26,POS 9207XXXX1102 SWIGGY BUNDL TECH HYDERABAD,demo:family:564,267.55,,"79,614.66"
22/03/26,22/03/26,UPI/UBERINDIA/847506/PAYMENT,demo:family:706,190.51,,"79,424.15"
23/03/26,23/03/26,UPI/UBERINDIA/523382/PAYMENT,demo:family:614,428.81,,"78,995.34"
24/03/26,24/03/26,POS 9207XXXX1102 UBER INDIA SYSTEMS PUNE,demo:family:262,327.86,,"78,667.48"
24/03/26,24/03/26,UPI/SWIGGYUPI/391237/PAY,demo:family:552,700.00,,"77,967.48"
26/03/26,26/03/26,POS 9207XXXX7788 SWIGGY ONE BENGALURU,demo:family:130,99.00,,"77,868.48"
26/03/26,26/03/26,POS 9207XXXX7788 SONYLIV.COM MUMBAI,demo:family:38,299.00,,"77,569.48"
27/03/26,27/03/26,IMPS-P2A-589616-ROHIT SHARMA,demo:family:632,850.00,,"76,719.48"
28/03/26,28/03/26,POS 9207XXXX1102 SWIGGY BUNDL TECH PUNE,demo:family:403,276.46,,"76,443.02"
29/03/26,29/03/26,UPI/ARJUN5335@OKHDFCBANK/600738/PAYMENT,demo:family:384,700.00,,"75,743.02"
29/03/26,29/03/26,POS 9207XXXX1102 UBER INDIA SYSTEMS GURGAON,demo:family:602,444.23,,"75,298.79"
29/03/26,29/03/26,UPI/PRIYA6108@OKAXIS/694116/PAYMENT,demo:family:660,"1,800.00",,"73,498.79"
29/03/26,29/03/26,POS 9207XXXX1102 HP PETRO PUMP GURGAON,demo:family:667,"1,360.00",,"72,138.79"
30/03/26,30/03/26,NEFT-GLOBEX CONSULTING-7130-SALARY,demo:family:167,,"185,000.00","257,138.79"
31/03/26,31/03/26,IMPS-P2A-354558-VIJAY MEHTA RENT,demo:family:149,"32,000.00",,"225,138.79"
31/03/26,31/03/26,POS 9207XXXX1102 SWIGGY BUNDL TECH DELHI,demo:family:415,352.13,,"224,786.66"
31/03/26,31/03/26,UPI/MEGHA5922@YBL/355485/PAYMENT,demo:family:432,900.00,,"223,886.66"
31/03/26,31/03/26,POS 9207XXXX1102 UBER INDIA SYSTEMS HYDERABAD,demo:family:462,140.52,,"223,746.14"
31/03/26,31/03/26,ATM WDL CHENNAI 139755,demo:family:496,"3,500.00",,"220,246.14"
01/04/26,01/04/26,UPI/PRIYA6104@OKAXIS/900424/PAYMENT,demo:family:329,500.00,,"219,746.14"
03/04/26,03/04/26,ATM CASH 111095 GURGAON,demo:family:382,"6,000.00",,"213,746.14"
04/04/26,04/04/26,UPI/ACTFIBERNET/791945/PAYMENT,demo:family:77,"1,699.35",,"212,046.79"
05/04/26,05/04/26,EMI SBI HOME LOAN 207846,demo:family:185,"42,000.00",,"170,046.79"
05/04/26,05/04/26,POS 9207XXXX1102 UBER INDIA SYSTEMS CHENNAI,demo:family:298,600.00,,"169,446.79"
05/04/26,05/04/26,POS 9207XXXX1102 UBER INDIA SYSTEMS HYDERABAD,demo:family:370,285.74,,"169,161.05"
06/04/26,06/04/26,IMPS-P2A-412679-ROHIT SHARMA,demo:family:743,"1,050.00",,"168,111.05"
07/04/26,07/04/26,UPI/ZOMATO/648292/PAYMENT,demo:family:517,295.98,,"167,815.07"
08/04/26,08/04/26,NACH-SIP KUVERA-5228-MF,demo:family:221,"15,000.00",,"152,815.07"
08/04/26,08/04/26,POS 9207XXXX1102 UBER INDIA SYSTEMS GURGAON,demo:family:515,332.20,,"152,482.87"
08/04/26,08/04/26,UPI/ZEE5SUB/689432/PAYMENT,demo:family:57,199.00,,"152,283.87"
09/04/26,09/04/26,POS 9207XXXX7788 NETFLIX.COM MUMBAI,demo:family:15,799.00,,"151,484.87"
10/04/26,10/04/26,UPI/AMAZONPAY/878294/PAYMENT,demo:family:261,"1,289.16",,"150,195.71"
10/04/26,10/04/26,POS 9207XXXX1102 ZOMATO LTD BENGALURU,demo:family:418,259.88,,"149,935.83"
10/04/26,10/04/26,UPI/MEGHA7315@YBL/942980/PAYMENT,demo:family:434,450.00,,"149,485.83"
10/04/26,10/04/26,POS 9207XXXX1102 INDIAN OIL MUMBAI,demo:family:631,"2,320.00",,"147,165.83"
11/04/26,11/04/26,POS 9207XXXX1102 SWIGGY BUNDL TECH PUNE,demo:family:386,394.37,,"146,771.46"
11/04/26,11/04/26,POS 9207XXXX1102 SWIGGY BUNDL TECH GURGAON,demo:family:548,548.72,,"146,222.74"
11/04/26,11/04/26,POS 9207XXXX1102 INDIAN OIL GURGAON,demo:family:615,"3,000.00",,"143,222.74"
12/04/26,12/04/26,ATM CASH 269144 PUNE,demo:family:455,"7,000.00",,"136,222.74"
13/04/26,13/04/26,UPI/CULTFIT/772445/PAYMENT,demo:family:113,"2,799.00",,"133,423.74"
14/04/26,14/04/26,NACH-ICICI BANK LOAN-4332,demo:family:203,"18,500.00",,"114,923.74"
14/04/26,14/04/26,UPI/UBERINDIA/788203/PAYMENT,demo:family:494,570.31,,"114,353.43"
14/04/26,14/04/26,UPI/UBERINDIA/391590/PAYMENT,demo:family:669,196.57,,"114,156.86"
15/04/26,15/04/26,UPI/TATAPOWERDL/626813/PAYMENT,demo:family:257,"3,912.94",,"110,243.92"
16/04/26,16/04/26,POS 9207XXXX7788 HOTSTAR.COM MUMBAI,demo:family:23,299.00,,"109,944.92"
17/04/26,17/04/26,UPI/AIRTELPOSTPAID/266991/PAYMENT,demo:family:95,999.00,,"108,945.92"
18/04/26,18/04/26,POS 9207XXXX1102 SWIGGY BUNDL TECH BENGALURU,demo:family:774,452.72,,"108,493.20"
19/04/26,19/04/26,UPI/SWIGGYUPI/468110/PAY,demo:family:291,532.13,,"107,961.07"
19/04/26,19/04/26,ATM WDL DELHI 308328,demo:family:460,"10,000.00",,"97,961.07"
19/04/26,19/04/26,UPI/BHARATPETRO/675409/PAYMENT,demo:family:483,"1,030.00",,"96,931.07"
20/04/26,20/04/26,AUTOPAY CARD PAYMENT 437596,demo:family:239,"25,886.80",,"71,044.27"
21/04/26,21/04/26,UPI/PRIYA8592@OKAXIS/494491/PAYMENT,demo:family:373,300.00,,"70,744.27"
21/04/26,21/04/26,POS 9207XXXX1102 AMAZON.IN BENGALURU,demo:family:506,716.31,,"70,027.96"
22/04/26,22/04/26,UPI/IRCTCUPI/757378/PAYMENT,demo:family:389,572.33,,"69,455.63"
24/04/26,24/04/26,UPI/SONYLIVSUB/459080/PAYMENT,demo:family:39,299.00,,"69,156.63"
24/04/26,24/04/26,UPI/UBERINDIA/858861/PAYMENT,demo:family:561,353.87,,"68,802.76"
24/04/26,24/04/26,UPI/SWIGGY/387048/PAYMENT,demo:family:767,310.63,,"68,492.13"
25/04/26,25/04/26,POS 9207XXXX1102 UBER INDIA SYSTEMS DELHI,demo:family:359,327.36,,"68,164.77"
