Txn Date,Value Date,Narration,Chq/Ref No,Withdrawal Amt.,Deposit Amt.,Closing Balance
02/12/25,02/12/25,UPI/UBERINDIA/998538/PAYMENT,demo:student:722,126.75,,"-195,170.49"
03/12/25,03/12/25,IMPS-P2A-795231-SURESH KALA,demo:student:157,,"15,000.00","-180,170.49"
03/12/25,03/12/25,ATM WDL GURGAON 147332,demo:student:654,"3,000.00",,"-183,170.49"
04/12/25,04/12/25,IMPS-P2A-586922-PG HOSTEL RENT,demo:student:139,"8,500.00",,"-191,670.49"
04/12/25,04/12/25,ATM WDL CHENNAI 290043,demo:student:495,"3,000.00",,"-194,670.49"
04/12/25,04/12/25,UPI/SWIGGY/320699/PAYMENT,demo:student:608,321.21,,"-194,991.70"
05/12/25,05/12/25,NACH-BAJAJ FINSERV-4341,demo:student:175,"2,499.00",,"-197,490.70"
05/12/25,05/12/25,NEFT-SPOTIFYIN-6216-RTGS,demo:student:29,59.00,,"-197,549.70"
06/12/25,06/12/25,UPI/SWIGGY/312953/PAYMENT,demo:student:387,700.00,,"-198,249.70"
07/12/25,07/12/25,POS 8821XXXX3310 YOUTUBEPREMIUM GURGAON,demo:student:65,129.00,,"-198,378.70"
08/12/25,08/12/25,NACH-SIP ZERODHA-8632-MF,demo:student:211,"1,000.00",,"-199,378.70"
08/12/25,08/12/25,POS 8821XXXX1102 ZOMATO LTD BENGALURU,demo:student:732,295.46,,"-199,674.16"
09/12/25,09/12/25,UPI/PRIYA5067@OKAXIS/107542/PAYMENT,demo:student:429,"1,300.00",,"-200,974.16"
10/12/25,10/12/25,UPI/ZOMATO/456485/PAYMENT,demo:student:305,424.76,,"-201,398.92"
10/12/25,10/12/25,POS 8821XXXX1102 AMAZON.IN GURGAON,demo:student:488,"2,620.32",,"-204,019.24"
10/12/25,10/12/25,UPI/SWIGGY/714234/PAYMENT,demo:student:763,261.10,,"-204,280.34"
11/12/25,11/12/25,POS 8821XXXX1102 UBER INDIA SYSTEMS MUMBAI,demo:student:454,166.96,,"-204,447.30"
12/12/25,12/12/25,UPI/ZOMATO/745905/PAYMENT,demo:student:406,299.88,,"-204,747.18"
13/12/25,13/12/25,POS 8821XXXX3310 NETFLIX.COM MUMBAI,demo:student:11,249.00,,"-204,996.18"
13/12/25,13/12/25,POS 8821XXXX1102 UBER INDIA SYSTEMS MUMBAI,demo:student:432,530.88,,"-205,527.06"
13/12/25,13/12/25,ATM WDL PUNE 115835,demo:student:438,"1,500.00",,"-207,027.06"
13/12/25,13/12/25,UPI/ZOMATO/776948/PAYMENT,demo:student:623,487.64,,"-207,514.70"
13/12/25,13/12/25,NEFT-AMAZONSELLER-1101-RTGS,demo:student:635,"1,055.81",,"-208,570.51"
14/12/25,14/12/25,UPI/MAHADISCOM/583339/PAYMENT,demo:student:247,956.49,,"-209,527.00"
16/12/25,16/12/25,POS 8821XXXX3310 CANVA.COM SYDNEY,demo:student:101,582.03,,"-210,109.03"
16/12/25,16/12/25,EMI HDBFS 593883,demo:student:193,"3,200.00",,"-213,309.03"
19/12/25,19/12/25,UPI/ARJUN1594@OKHDFCBANK/333895/PAYMENT,demo:student:507,500.00,,"-213,809.03"
19/12/25,19/12/25,POS 8821XXXX1102 UBER INDIA SYSTEMS PUNE,demo:student:637,600.00,,"-214,409.03"
20/12/25,20/12/25,POS 8821XXXX3310 JIOSAAVN.COM MUMBAI,demo:student:47,99.00,,"-214,508.03"
21/12/25,21/12/25,AUTOPAY CARD PAYMENT 358238,demo:student:229,"3,544.52",,"-218,052.55"
21/12/25,21/12/25,NEFT-OPENAILLC-5005-RTGS,demo:student:83,"1,999.00",,"-220,051.55"
24/12/25,24/12/25,POS 8821XXXX1102 INDIAN OIL MUMBAI,demo:student:278,"1,040.00",,"-221,091.55"
25/12/25,25/12/25,UPI/UBERINDIA/560024/PAYMENT,demo:student:324,294.74,,"-221,386.29"
26/12/25,26/12/25,POS 8821XXXX1102 UBER INDIA SYSTEMS GURGAON,demo:student:427,143.46,,"-221,529.75"
26/12/25,26/12/25,IMPS-P2A-956448-ROHIT SHARMA,demo:student:470,550.00,,"-222,079.75"
27/12/25,27/12/25,UPI/BHARATPETRO/460206/PAYMENT,demo:student:336,"1,010.00",,"-223,089.75"
27/12/25,27/12/25,UPI/ZOMATO/951522/PAYMENT,demo:student:723,323.18,,"-223,412.93"
28/12/25,28/12/25,UPI/AMAZONPAY/414302/PAYMENT,demo:student:515,"1,516.96",,"-224,929.89"
01/01/26,01/01/26,UPI/JIORECHARGE/248354/PAYMENT,demo:student:122,299.00,,"-225,228.89"
02/01/26,02/01/26,NEFT-SUNITA PG-1675-RENT,demo:student:140,"8,500.00",,"-233,728.89"
02/01/26,02/01/26,NEFT-PARENT TRANSFER-1609-MONTHLY,demo:student:158,,"15,000.00","-218,728.89"
02/01/26,02/01/26,POS 8821XXXX1102 ZOMATO LTD CHENNAI,demo:student:466,430.40,,"-219,159.29"
04/01/26,04/01/26,ACH-D- BAJAJFIN EMI 965987,demo:student:176,"2,499.00",,"-221,658.29"
04/01/26,04/01/26,POS 8821XXXX1102 ZOMATO LTD BENGALURU,demo:student:712,250.90,,"-221,909.19"
05/01/26,05/01/26,UPI/SPOTIFYINDIA/915797/PAYMENT,demo:student:30,59.00,,"-221,968.19"
05/01/26,05/01/26,UPI/PRIYA1503@OKAXIS/214118/PAYMENT,demo:student:318,300.00,,"-222,268.19"
09/01/26,09/01/26,POS 8821XXXX1102 ZOMATO LTD BENGALURU,demo:student:463,194.50,,"-222,462.69"
09/01/26,09/01/26,UPI/PRIYA3115@OKAXIS/323936/PAYMENT,demo:student:627,550.00,,"-223,012.69"
10/01/26,10/01/26,UPI/NETFLIX BILLDESK/588129/PAYMENT,demo:student:12,249.00,,"-223,261.69"
10/01/26,10/01/26,UPI/AMAZONPAY/302042/PAYMENT,demo:student:633,"1,865.44",,"-225,127.13"
10/01/26,10/01/26,UPI/GOOGLEYOUTUBE/200466/PAYMENT,demo:student:66,129.00,,"-225,256.13"
10/01/26,10/01/26,UPI/MEGHA3400@YBL/963607/PAYMENT,demo:student:737,"1,900.00",,"-227,156.13"
10/01/26,10/01/26,ATM WDL CHENNAI 682595,demo:student:786,"5,000.00",,"-232,156.13"
11/01/26,11/01/26,ACH-D- ZERODHA COIN SIP,demo:student:212,"1,000.00",,"-233,156.13"
11/01/26,11/01/26,UPI/PRIYA2942@OKAXIS/858298/PAYMENT,demo:student:335,650.00,,"-233,806.13"
13/01/26,13/01/26,UPI/PRIYA5717@OKAXIS/876032/PAYMENT,demo:student:621,550.00,,"-234,356.13"
14/01/26,14/01/26,MSEB BILL PAYMENT 145431,demo:student:248,479.23,,"-234,835.36"
14/01/26,14/01/26,UPI/ZOMATO/683857/PAYMENT,demo:student:283,208.01,,"-235,043.37"
15/01/26,15/01/26,UPI/CANVAPTY/348626/PAYMENT,demo:student:102,582.03,,"-235,625.40"
17/01/26,17/01/26,ACH-D- HDB FINANCIAL EMI 909569,demo:student:194,"3,200.00",,"-238,825.40"
18/01/26,18/01/26,NEFT-AMAZONSELLER-7259-RTGS,demo:student:275,"4,500.00",,"-243,325.40"
18/01/26,18/01/26,NEFT-AMAZONSELLER-7910-RTGS,demo:student:586,"1,147.44",,"-244,472.84"
19/01/26,19/01/26,CC PAYMENT AUTOPAY ICICI 3445,demo:student:230,"4,498.18",,"-248,971.02"
19/01/26,19/01/26,UPI/JIOSAAVN/206652/PAYMENT,demo:student:48,99.00,,"-249,070.02"
19/01/26,19/01/26,POS 8821XXXX1102 UBER INDIA SYSTEMS DELHI,demo:student:740,347.81,,"-249,417.83"
19/01/26,19/01/26,POS 8821XXXX1102 HP PETRO PUMP PUNE,demo:student:757,"1,190.00",,"-250,607.83"
20/01/26,20/01/26,POS 8821XXXX1102 ZOMATO LTD HYDERABAD,demo:student:367,467.12,,"-251,074.95"
21/01/26,21/01/26,UPI/ARJUN7197@OKHDFCBANK/661710/PAYMENT,demo:student:330,500.00,,"-251,574.95"
21/01/26,21/01/26,UPI/OPENAI/365044/PAYMENT,demo:student:84,"1,999.00",,"-253,573.95"
22/01/26,22/01/26,UPI/BHARATPETRO/382849/PAYMENT,demo:student:257,"2,090.00",,"-255,663.95"
22/01/26,22/01/26,POS 8821XXXX1102 UBER INDIA SYSTEMS PUNE,demo:student:282,122.45,,"-255,786.40"
22/01/26,22/01/26,POS 8821XXXX1102 SWIGGY BUNDL TECH MUMBAI,demo:student:545,452.64,,"-256,239.04"
22/01/26,22/01/26,NEFT-AMAZONSELLER-8964-RTGS,demo:student:729,"2,230.73",,"-258,469.77"
23/01/26,23/01/26,UPI/SWIGGYUPI/443547/PAY,demo:student:396,382.69,,"-258,852.46"
23/01/26,23/01/26,POS 8821XXXX1102 IRCTC NEW DELHI,demo:student:493,"1,456.72",,"-260,309.18"
23/01/26,23/01/26,UPI/SWIGGY/968554/PAYMENT,demo:student:561,517.39,,"-260,826.57"
23/01/26,23/01/26,NEFT-AMAZONSELLER-8235-RTGS,demo:student:750,646.08,,"-261,472.65"
24/01/26,24/01/26,UPI/MEGHA2146@YBL/648869/PAYMENT,demo:student:314,"1,650.00",,"-263,122.65"
24/01/26,24/01/26,UPI/BHARATPETRO/318840/PAYMENT,demo:student:600,920.00,,"-264,042.65"
24/01/26,24/01/26,UPI/SWIGGY/426029/PAYMENT,demo:student:617,193.31,,"-264,235.96"
24/01/26,24/01/26,UPI/UBERINDIA/819228/PAYMENT,demo:student:756,501.34,,"-264,737.30"
25/01/26,25/01/26,POS 8821XXXX1102 SWIGGY BUNDL TECH GURGAON,demo:student:365,340.48,,"-265,077.78"
25/01/26,25/01/26,UPI/SWIGGY/615865/PAYMENT,demo:student:492,174.31,,"-265,252.09"
25/01/26,25/01/26,POS 8821XXXX1102 ZOMATO LTD DELHI,demo:student:726,547.71,,"-265,799.80"
27/01/26,27/01/26,ATM CASH 644542 BENGALURU,demo:student:770,"1,500.00",,"-267,299.80"
28/01/26,28/01/26,ACH-D- GOOGLE INDIA PVT LTD,demo:student:109,"1,300.00",,"-268,599.80"
28/01/26,28/01/26,UPI/IRCTCUPI/175661/PAYMENT,demo:student:614,"1,334.38",,"-269,934.18"
29/01/26,29/01/26,ATM WDL MUMBAI 820871,demo:student:716,"3,000.00",,"-272,934.18"
30/01/26,30/01/26,UPI/UBERINDIA/613093/PAYMENT,demo:student:512,207.55,,"-273,141.73"
31/01/26,31/01/26,UPI/SWIGGYUPI/717463/PAY,demo:student:295,257.63,,"-273,399.36"
31/01/26,31/01/26,POS 8821XXXX1102 SWIGGY BUNDL TECH CHENNAI,demo:student:749,322.51,,"-273,721.87"
31/01/26,31/01/26,UPI/AMAZONPAY/634721/PAYMENT,demo:student:782,"2,775.46",,"-276,497.33"
01/02/26,01/02/26,UPI/IRCTCUPI/657814/PAYMENT,demo:student:255,948.58,,"-277,445.91"
01/02/26,01/02/26,NEFT-AMAZONSELLER-1873-RTGS,demo:student:256,"2,163.65",,"-279,609.56"
02/02/26,02/02/26,ACH-D- RELIANCE JIO INFOCOMM,demo:student:123,299.00,,"-279,908.56"
02/02/26,02/02/26,IMPS-P2A-629418-SURESH KALA,demo:student:159,,"15,000.00","-264,908.56"
03/02/26,03/02/26,POS 8821XXXX1102 IRCTC NEW DELHI,demo:student:720,966.31,,"-265,874.87"
04/02/26,04/02/26,IMPS-P2A-494117-PG HOSTEL RENT,demo:student:141,"8,500.00",,"-274,374.87"
04/02/26,04/02/26,ACH-D- SPOTIFY INDIA LLP,demo:student:31,59.00,,"-274,433.87"
04/02/26,04/02/26,NEFT-AMAZONSELLER-4200-RTGS,demo:student:710,"1,431.95",,"-275,865.82"
06/02/26,06/02/26,NACH-BAJAJ FINSERV-3388,demo:student:177,"2,499.00",,"-278,364.82"
06/02/26,06/02/26,UPI/PRIYA7674@OKAXIS/612306/PAYMENT,demo:student:366,"2,000.00",,"-280,364.82"
07/02/26,07/02/26,POS 8821XXXX1102 SWIGGY BUNDL TECH MUMBAI,demo:student:272,590.77,,"-280,955.59"
08/02/26,08/02/26,NACH-SIP ZERODHA-8186-MF,demo:student:213,"1,000.00",,"-281,955.59"
08/02/26,08/02/26,POS 8821XXXX1102 SWIGGY BUNDL TECH MUMBAI,demo:student:544,700.00,,"-282,655.59"
09/02/26,09/02/26,ACH-D- GOOGLE INDIA PVT LTD YT,demo:student:67,149.00,,"-282,804.59"
11/02/26,11/02/26,ACH-D- NETFLIX ENTERTAINMENT SERVICES,demo:student:13,249.00,,"-283,053.59"
11/02/26,11/02/26,UPI/PRIYA9406@OKAXIS/960767/PAYMENT,demo:student:408,"2,000.00",,"-285,053.59"
12/02/26,12/02/26,UPI/MAHADISCOM/212812/PAYMENT,demo:student:249,573.48,,"-285,627.07"
12/02/26,12/02/26,UPI/SWIGGY/557985/PAYMENT,demo:student:355,275.65,,"-285,902.72"
13/02/26,13/02/26,ATM CASH 742557 MUMBAI,demo:student:334,"7,500.00",,"-293,402.72"
13/02/26,13/02/26,IMPS-P2A-471799-ROHIT SHARMA,demo:student:730,"2,000.00",,"-295,402.72"
14/02/26,14/02/26,NEFT-AMAZONSELLER-5972-RTGS,demo:student:342,"2,218.76",,"-297,621.48"
15/02/26,15/02/26,ACH-D- CANVA PTY LTD,demo:student:103,582.03,,"-298,203.51"
15/02/26,15/02/26,POS 8821XXXX1102 SWIGGY BUNDL TECH MUMBAI,demo:student:579,435.71,,"-298,639.22"
17/02/26,17/02/26,EMI HDBFS 204932,demo:student:195,"3,200.00",,"-301,839.22"
17/02/26,17/02/26,UPI/SWIGGY/493754/PAYMENT,demo:student:377,260.40,,"-302,099.62"
17/02/26,17/02/26,UPI/SWIGGY/171550/PAYMENT,demo:student:388,294.63,,"-302,394.25"
17/02/26,17/02/26,UPI/UBERINDIA/485577/PAYMENT,demo:student:389,196.27,,"-302,590.52"
17/02/26,17/02/26,POS 8821XXXX1102 UBER INDIA SYSTEMS DELHI,demo:student:417,281.39,,"-302,871.91"
18/02/26,18/02/26,POS 8821XXXX1102 INDIAN OIL PUNE,demo:student:634,"2,700.00",,"-305,571.91"
19/02/26,19/02/26,IMPS-P2A-873241-ROHIT SHARMA,demo:student:261,"1,250.00",,"-306,821.91"
19/02/26,19/02/26,POS 8821XXXX1102 UBER INDIA SYSTEMS CHENNAI,demo:student:433,189.50,,"-307,011.41"
19/02/26,19/02/26,ACH-D- SAAVN MEDIA PVT LTD,demo:student:49,99.00,,"-307,110.41"
20/02/26,20/02/26,AUTOPAY CARD PAYMENT 173352,demo:student:231,"4,381.22",,"-311,491.63"
20/02/26,20/02/26,POS 8821XXXX1102 AMAZON.IN CHENNAI,demo:student:294,"1,202.90",,"-312,694.53"
21/02/26,21/02/26,POS 8821XXXX1102 UBER INDIA SYSTEMS DELHI,demo:student:412,482.45,,"-313,176.98"
23/02/26,23/02/26,POS 8821XXXX1102 AMAZON.IN PUNE,demo:student:536,583.16,,"-313,760.14"
23/02/26,23/02/26,POS 8821XXXX3310 OPENAI.COM SAN FRANCISCO,demo:student:85,"1,999.00",,"-315,759.14"
24/02/26,24/02/26,IMPS-P2A-762001-ROHIT SHARMA,demo:student:765,500.00,,"-316,259.14"
25/02/26,25/02/26,POS 8821XXXX1102 UBER INDIA SYSTEMS MUMBAI,demo:student:341,363.99,,"-316,623.13"
25/02/26,25/02/26,UPI/SWIGGYUPI/387747/PAY,demo:student:465,266.90,,"-316,890.03"
25/02/26,25/02/26,POS 8821XXXX1102 UBER INDIA SYSTEMS HYDERABAD,demo:student:501,514.85,,"-317,404.88"
25/02/26,25/02/26,UPI/MEGHA9206@YBL/662195/PAYMENT,demo:student:526,300.00,,"-317,704.88"
25/02/26,25/02/26,POS 8821XXXX1102 SWIGGY BUNDL TECH PUNE,demo:student:595,221.73,,"-317,926.61"
25/02/26,25/02/26,UPI/UBERINDIA/595541/PAYMENT,demo:student:602,295.29,,"-318,221.90"
25/02/26,25/02/26,POS 8821XXXX1102 INDIAN OIL DELHI,demo:student:707,"1,790.00",,"-320,011.90"
26/02/26,26/02/26,POS 8821XXXX1102 HP PETRO PUMP DELHI,demo:student:459,880.00,,"-320,891.90"
26/02/26,26/02/26,UPI/PRIYA9243@OKAXIS/861601/PAYMENT,demo:student:691,"1,300.00",,"-322,191.90"
02/03/26,02/03/26,POS 8821XXXX3310 JIO.COM MUMBAI,demo:student:124,299.00,,"-322,490.90"
02/03/26,02/03/26,NEFT-PARENT TRANSFER-1543-MONTHLY,demo:student:160,,"15,000.00","-307,490.90"
02/03/26,02/03/26,IMPS-P2A-797250-ROHIT SHARMA,demo:student:491,400.00,,"-307,890.90"
03/03/26,03/03/26,POS 8821XXXX1102 HP PETRO PUMP MUMBAI,demo:student:260,"1,270.00",,"-309,160.90"
04/03/26,04/03/26,NEFT-SUNITA PG-1931-RENT,demo:student:142,"8,500.00",,"-317,660.90"
05/03/26,05/03/26,ACH-D- BAJAJFIN EMI 307767,demo:student:178,"2,499.00",,"-320,159.90"
05/03/26,05/03/26,NEFT-SPOTIFYIN-9355-RTGS,demo:student:32,59.00,,"-320,218.90"
07/03/26,07/03/26,POS 8821XXXX1102 SWIGGY BUNDL TECH HYDERABAD,demo:student:502,192.34,,"-320,411.24"
07/03/26,07/03/26,NEFT-AMAZONSELLER-9401-RTGS,demo:student:739,517.55,,"-320,928.79"
09/03/26,09/03/26,ACH-D- ZERODHA COIN SIP,demo:student:214,"1,000.00",,"-321,928.79"
10/03/26,10/03/26,POS 8821XXXX3310 YOUTUBEPREMIUM GURGAON,demo:student:68,149.00,,"-322,077.79"
12/03/26,12/03/26,POS 8821XXXX3310 NETFLIX.COM MUMBAI,demo:student:14,249.00,,"-322,326.79"
12/03/26,12/03/26,UPI/ARJUN1051@OKHDFCBANK/749185/PAYMENT,demo:student:258,"1,300.00",,"-323,626.79"
14/03/26,14/03/26,MSEB BILL PAYMENT 526726,demo:student:250,772.10,,"-324,398.89"
15/03/26,15/03/26,UPI/ARJUN4209@OKHDFCBANK/457137/PAYMENT,demo:student:478,300.00,,"-324,698.89"
16/03/26,16/03/26,POS 8821XXXX1102 IRCTC NEW DELHI,demo:student:517,"1,109.74",,"-325,808.63"
17/03/26,17/03/26,POS 8821XXXX3310 CANVA.COM SYDNEY,demo:student:104,628.59,,"-326,437.22"
18/03/26,18/03/26,ACH-D- HDB FINANCIAL EMI 333608,demo:student:196,"3,200.00",,"-329,637.22"
18/03/26,18/03/26,POS 8821XXXX3310 JIOSAAVN.COM MUMBAI,demo:student:50,99.00,,"-329,736.22"
18/03/26,18/03/26,POS 8821XXXX1102 INDIAN OIL BENGALURU,demo:student:587,"1,760.00",,"-331,496.22"
18/03/26,18/03/26,POS 8821XXXX1102 HP PETRO PUMP CHENNAI,demo:student:639,"1,350.00",,"-332,846.22"
19/03/26,19/03/26,UPI/IRCTCUPI/195954/PAYMENT,demo:student:319,926.02,,"-333,772.24"
19/03/26,19/03/26,UPI/SWIGGY/585978/PAYMENT,demo:student:499,318.15,,"-334,090.39"
21/03/26,21/03/26,CC PAYMENT AUTOPAY ICICI 5572,demo:student:232,"7,235.61",,"-341,326.00"
21/03/26,21/03/26,POS 8821XXXX1102 HP PETRO PUMP CHENNAI,demo:student:425,"2,040.00",,"-343,366.00"
21/03/26,21/03/26,POS 8821XXXX1102 UBER INDIA SYSTEMS BENGALURU,demo:student:793,287.48,,"-343,653.48"
21/03/26,21/03/26,NEFT-OPENAILLC-8757-RTGS,demo:student:86,"1,999.00",,"-345,652.48"
23/03/26,23/03/26,POS 8821XXXX1102 AMAZON.IN BENGALURU,demo:student:400,899.73,,"-346,552.21"
23/03/26,23/03/26,IMPS-P2A-913725-ROHIT SHARMA,demo:student:780,"1,250.00",,"-347,802.21"
25/03/26,25/03/26,UPI/AMAZONPAY/104812/PAYMENT,demo:student:676,"2,123.16",,"-349,925.37"
27/03/26,27/03/26,NEFT-AMAZONSELLER-8980-RTGS,demo:student:781,"4,500.00",,"-354,425.37"
28/03/26,28/03/26,UPI/UBERINDIA/500073/PAYMENT,demo:student:348,379.20,,"-354,804.57"
28/03/26,28/03/26,NEFT-AMAZONSELLER-8760-RTGS,demo:student:540,708.68,,"-355,513.25"
29/03/26,29/03/26,IMPS-P2A-962407-ROHIT SHARMA,demo:student:269,550.00,,"-356,063.25"
29/03/26,29/03/26,UPI/SWIGGYUPI/209521/PAY,demo:student:395,256.34,,"-356,319.59"
29/03/26,29/03/26,UPI/BHARATPETRO/916873/PAYMENT,demo:student:450,"1,140.00",,"-357,459.59"
29/03/26,29/03/26,POS 8821XXXX1102 AMAZON.IN PUNE,demo:student:703,"2,478.66",,"-359,938.25"
31/03/26,31/03/26,IMPS-P2A-222216-ROHIT SHARMA,demo:student:498,750.00,,"-360,688.25"
02/04/26,02/04/26,UPI/JIORECHARGE/898726/PAYMENT,demo:student:125,299.00,,"-360,987.25"
03/04/26,03/04/26,IMPS-P2A-968489-SURESH KALA,demo:student:161,,"15,000.00","-345,987.25"
03/04/26,03/04/26,IMPS-P2A-455992-ROHIT SHARMA,demo:student:322,300.00,,"-346,287.25"
04/04/26,04/04/26,IMPS-P2A-486295-PG HOSTEL RENT,demo:student:143,"8,500.00",,"-354,787.25"
04/04/26,04/04/26,UPI/SWIGGY/373617/PAYMENT,demo:student:542,420.38,,"-355,207.63"
04/04/26,04/04/26,POS 8821XXXX1102 ZOMATO LTD MUMBAI,demo:student:704,370.62,,"-355,578.25"
04/04/26,04/04/26,POS 8821XXXX1102 INDIAN OIL CHENNAI,demo:student:713,"2,520.00",,"-358,098.25"
05/04/26,05/04/26,POS 8821XXXX1102 UBER INDIA SYSTEMS HYDERABAD,demo:student:300,354.65,,"-358,452.90"
05/04/26,05/04/26,UPI/SPOTIFYINDIA/396140/PAYMENT,demo:student:33,59.00,,"-358,511.90"
05/04/26,05/04/26,UPI/ZOMATO/316538/PAYMENT,demo:student:650,649.07,,"-359,160.97"
06/04/26,06/04/26,NACH-BAJAJ FINSERV-2064,demo:student:179,"2,499.00",,"-361,659.97"
06/04/26,06/04/26,UPI/PRIYA3757@OKAXIS/238480/PAYMENT,demo:student:556,450.00,,"-362,109.97"
08/04/26,08/04/26,NACH-SIP ZERODHA-9720-MF,demo:student:215,"1,000.00",,"-363,109.97"
08/04/26,08/04/26,UPI/SWIGGY/431809/PAYMENT,demo:student:451,222.74,,"-363,332.71"
08/04/26,08/04/26,UPI/GOOGLEYOUTUBE/191183/PAYMENT,demo:student:69,149.00,,"-363,481.71"
11/04/26,11/04/26,UPI/MEGHA6600@YBL/117438/PAYMENT,demo:student:653,"1,250.00",,"-364,731.71"
12/04/26,12/04/26,UPI/NETFLIX BILLDESK/518405/PAYMENT,demo:student:15,249.00,,"-364,980.71"
14/04/26,14/04/26,POS 8821XXXX1102 SWIGGY BUNDL TECH DELHI,demo:student:518,250.30,,"-365,231.01"
14/04/26,14/04/26,POS 8821XXXX1102 ZOMATO LTD HYDERABAD,demo:student:611,676.98,,"-365,907.99"
15/04/26,15/04/26,UPI/MAHADISCOM/301232/PAYMENT,demo:student:251,456.59,,"-366,364.58"
15/04/26,15/04/26,UPI/ZOMATO/958786/PAYMENT,demo:student:701,750.00,,"-367,114.58"
16/04/26,16/04/26,UPI/CANVAPTY/113612/PAYMENT,demo:student:105,628.59,,"-367,743.17"
16/04/26,16/04/26,POS 8821XXXX1102 UBER INDIA SYSTEMS GURGAON,demo:student:525,327.44,,"-368,070.61"
17/04/26,17/04/26,EMI HDBFS 414515,demo:student:197,"3,200.00",,"-371,270.61"
18/04/26,18/04/26,UPI/JIOSAAVN/803275/PAYMENT,demo:student:51,99.00,,"-371,369.61"
19/04/26,19/04/26,NEFT-AMAZONSELLER-7020-RTGS,demo:student:311,"4,455.91",,"-375,825.52"
20/04/26,20/04/26,POS 8821XXXX1102 AMAZON.IN HYDERABAD,demo:student:371,"2,119.54",,"-377,945.06"
20/04/26,20/04/26,POS 8821XXXX1102 ZOMATO LTD MUMBAI,demo:student:744,750.00,,"-378,695.06"
20/04/26,20/04/26,UPI/ARJUN2963@OKHDFCBANK/814528/PAYMENT,demo:student:762,"1,450.00",,"-380,145.06"
20/04/26,20/04/26,UPI/OPENAI/614304/PAYMENT,demo:student:87,"1,999.00",,"-382,144.06"
21/04/26,21/04/26,AUTOPAY CARD PAYMENT 163983,demo:student:233,"9,839.62",,"-391,983.68"
21/04/26,21/04/26,UPI/AMAZONPAY/165885/PAYMENT,demo:student:667,"2,550.64",,"-394,534.32"
22/04/26,22/04/26,UPI/UBERINDIA/421813/PAYMENT,demo:student:401,207.00,,"-394,741.32"
22/04/26,22/04/26,UPI/ARJUN6048@OKHDFCBANK/239683/PAYMENT,demo:student:646,"1,400.00",,"-396,141.32"
24/04/26,24/04/26,POS 8821XXXX1102 INDIAN OIL PUNE,demo:student:285,"1,230.00",,"-397,371.32"
25/04/26,25/04/26,UPI/ZOMATO/186285/PAYMENT,demo:student:315,384.41,,"-397,755.73"
25/04/26,25/04/26,UPI/BHARATPETRO/230678/PAYMENT,demo:student:456,780.00,,"-398,535.73"
26/04/26,26/04/26,NEFT-AMAZONSELLER-5921-RTGS,demo:student:715,"1,331.86",,"-399,867.59"
26/04/26,26/04/26,POS 8821XXXX1102 UBER INDIA SYSTEMS MUMBAI,demo:student:755,286.34,,"-400,153.93"
30/04/26,30/04/26,ACH-D- RELIANCE JIO INFOCOMM,demo:student:126,299.00,,"-400,452.93"
01/05/26,01/05/26,NEFT-AMAZONSELLER-4748-RTGS,demo:student:665,"2,477.81",,"-402,930.74"
01/05/26,01/05/26,UPI/ZOMATO/551482/PAYMENT,demo:student:768,367.11,,"-403,297.85"
02/05/26,02/05/26,NEFT-SUNITA PG-3544-RENT,demo:student:144,"8,500.00",,"-411,797.85"
02/05/26,02/05/26,UPI/PRIYA6708@OKAXIS/156037/PAYMENT,demo:student:489,450.00,,"-412,247.85"
02/05/26,02/05/26,UPI/UBERINDIA/909585/PAYMENT,demo:student:582,600.00,,"-412,847.85"
03/05/26,03/05/26,NEFT-AMAZONSELLER-1446-RTGS,demo:student:522,"3,174.73",,"-416,022.58"
04/05/26,04/05/26,NEFT-PARENT TRANSFER-1074-MONTHLY,demo:student:162,,"15,000.00","-401,022.58"
06/05/26,06/05/26,ACH-D- SPOTIFY INDIA LLP,demo:student:34,59.00,,"-401,081.58"
06/05/26,06/05/26,UPI/ARJUN7935@OKHDFCBANK/122766/PAYMENT,demo:student:576,250.00,,"-401,331.58"
07/05/26,07/05/26,ACH-D- ZERODHA COIN SIP,demo:student:216,"1,000.00",,"-402,331.58"
07/05/26,07/05/26,UPI/SWIGGY/631417/PAYMENT,demo:student:307,423.96,,"-402,755.54"
07/05/26,07/05/26,UPI/ARJUN8207@OKHDFCBANK/776051/PAYMENT,demo:student:569,"1,500.00",,"-404,255.54"
07/05/26,07/05/26,ACH-D- GOOGLE INDIA PVT LTD YT,demo:student:70,149.00,,"-404,404.54"
08/05/26,08/05/26,ACH-D- BAJAJFIN EMI 419682,demo:student:180,"2,499.00",,"-406,903.54"
08/05/26,08/05/26,POS 8821XXXX1102 UBER INDIA SYSTEMS BENGALURU,demo:student:357,384.99,,"-407,288.53"
08/05/26,08/05/26,UPI/SWIGGYUPI/394181/PAY,demo:student:436,302.93,,"-407,591.46"
09/05/26,09/05/26,UPI/AMAZONPAY/244486/PAYMENT,demo:student:306,"4,500.00",,"-412,091.46"
09/05/26,09/05/26,POS 8821XXXX1102 ZOMATO LTD DELHI,demo:student:559,409.85,,"-412,501.31"
10/05/26,10/05/26,ACH-D- NETFLIX ENTERTAINMENT SERVICES,demo:student:16,249.00,,"-412,750.31"
11/05/26,11/05/26,UPI/SWIGGYUPI/241250/PAY,demo:student:672,700.00,,"-413,450.31"
